region	chr	midPos	Nsites
(121898,122397)(121900,122399)(121900,122400)	Mt	122150	501	0.102216
(121998,122497)(122000,122499)(122000,122500)	Mt	122250	501	0.107821
(122098,122597)(122100,122599)(122100,122600)	Mt	122350	501	0.104516
(122198,122697)(122200,122699)(122200,122700)	Mt	122450	501	0.107694
(122298,122797)(122300,122799)(122300,122800)	Mt	122550	501	0.111428
(122398,122897)(122400,122899)(122400,122900)	Mt	122650	501	0.116267
(122498,122997)(122500,122999)(122500,123000)	Mt	122750	501	0.119036
(122598,123097)(122600,123099)(122600,123100)	Mt	122850	501	0.120183
(122698,123197)(122700,123199)(122700,123200)	Mt	122950	501	0.117087
(122798,123297)(122800,123299)(122800,123300)	Mt	123050	501	0.120263
(122898,123397)(122900,123399)(122900,123400)	Mt	123150	501	0.118119
(122998,123497)(123000,123499)(123000,123500)	Mt	123250	501	0.110694
(123098,123597)(123100,123599)(123100,123600)	Mt	123350	501	0.110599
(123198,123697)(123200,123699)(123200,123700)	Mt	123450	501	0.110305
(123298,123797)(123300,123799)(123300,123800)	Mt	123550	501	0.106530
(123398,123897)(123400,123899)(123400,123900)	Mt	123650	501	0.105758
(123498,123997)(123500,123999)(123500,124000)	Mt	123750	501	0.113224
(123598,124097)(123600,124099)(123600,124100)	Mt	123850	501	0.113400
(123698,124197)(123700,124199)(123700,124200)	Mt	123950	501	0.113384
(123798,124297)(123800,124299)(123800,124300)	Mt	124050	501	0.111395
(123898,124397)(123900,124399)(123900,124400)	Mt	124150	501	0.113525
(123998,124497)(124000,124499)(124000,124500)	Mt	124250	501	0.103816
(124098,124597)(124100,124599)(124100,124600)	Mt	124350	501	0.106176
(124198,124697)(124200,124699)(124200,124700)	Mt	124450	501	0.107777
(124298,124797)(124300,124799)(124300,124800)	Mt	124550	501	0.113126
(124398,124897)(124400,124899)(124400,124900)	Mt	124650	501	0.119390
(124498,124997)(124500,124999)(124500,125000)	Mt	124750	501	0.124256
(124598,125097)(124600,125099)(124600,125100)	Mt	124850	501	0.122932
(124698,125197)(124700,125199)(124700,125200)	Mt	124950	501	0.119175
(124798,125297)(124800,125299)(124800,125300)	Mt	125050	501	0.114141
(124898,125397)(124900,125399)(124900,125400)	Mt	125150	501	0.105788
(124998,125497)(125000,125499)(125000,125500)	Mt	125250	501	0.103763
(125098,125597)(125100,125599)(125100,125600)	Mt	125350	501	0.100447
(125198,125697)(125200,125699)(125200,125700)	Mt	125450	501	0.101708
(125298,125797)(125300,125799)(125300,125800)	Mt	125550	501	0.104605
(125398,125897)(125400,125899)(125400,125900)	Mt	125650	501	0.105201
(125498,125997)(125500,125999)(125500,126000)	Mt	125750	501	0.105719
(125598,126097)(125600,126099)(125600,126100)	Mt	125850	501	0.106426
(125698,126197)(125700,126199)(125700,126200)	Mt	125950	501	0.111942
(125798,126297)(125800,126299)(125800,126300)	Mt	126050	501	0.101654
(125898,126397)(125900,126399)(125900,126400)	Mt	126150	501	0.104656
(125998,126497)(126000,126499)(126000,126500)	Mt	126250	501	0.117135
(126098,126597)(126100,126599)(126100,126600)	Mt	126350	501	0.113252
(126198,126697)(126200,126699)(126200,126700)	Mt	126450	501	0.104879
(126298,126797)(126300,126799)(126300,126800)	Mt	126550	501	0.101890
(126398,126897)(126400,126899)(126400,126900)	Mt	126650	501	0.098900
(126498,126997)(126500,126999)(126500,127000)	Mt	126750	501	0.087052
(126598,127097)(126600,127099)(126600,127100)	Mt	126850	501	0.096258
(126698,127197)(126700,127199)(126700,127200)	Mt	126950	501	0.102430
(126798,127297)(126800,127299)(126800,127300)	Mt	127050	501	0.110359
(126898,127397)(126900,127399)(126900,127400)	Mt	127150	501	0.106350
(126998,127497)(127000,127499)(127000,127500)	Mt	127250	501	0.100067
(127098,127597)(127100,127599)(127100,127600)	Mt	127350	501	0.093594
(127198,127697)(127200,127699)(127200,127700)	Mt	127450	501	0.091913
(127298,127797)(127300,127799)(127300,127800)	Mt	127550	501	0.089171
(127398,127897)(127400,127899)(127400,127900)	Mt	127650	501	0.093850
(127498,127997)(127500,127999)(127500,128000)	Mt	127750	501	0.098175
(127598,128097)(127600,128099)(127600,128100)	Mt	127850	501	0.100812
(127698,128197)(127700,128199)(127700,128200)	Mt	127950	501	0.097856
(127798,128297)(127800,128299)(127800,128300)	Mt	128050	501	0.102060
(127898,128397)(127900,128399)(127900,128400)	Mt	128150	501	0.097774
(127998,128497)(128000,128499)(128000,128500)	Mt	128250	501	0.094839
(128098,128597)(128100,128599)(128100,128600)	Mt	128350	501	0.100657
(128198,128697)(128200,128699)(128200,128700)	Mt	128450	501	0.101246
(128298,128797)(128300,128799)(128300,128800)	Mt	128550	501	0.098671
(128398,128897)(128400,128899)(128400,128900)	Mt	128650	501	0.096141
(128498,128997)(128500,128999)(128500,129000)	Mt	128750	501	0.102322
(128598,129097)(128600,129099)(128600,129100)	Mt	128850	501	0.104302
(128698,129197)(128700,129199)(128700,129200)	Mt	128950	501	0.110908
(128798,129297)(128800,129299)(128800,129300)	Mt	129050	501	0.121314
(128898,129397)(128900,129399)(128900,129400)	Mt	129150	501	0.138793
(128998,129497)(129000,129499)(129000,129500)	Mt	129250	501	0.133166
(129098,129597)(129100,129599)(129100,129600)	Mt	129350	501	0.133240
(129198,129697)(129200,129699)(129200,129700)	Mt	129450	501	0.134238
(129298,129797)(129300,129799)(129300,129800)	Mt	129550	501	0.126496
(129398,129897)(129400,129899)(129400,129900)	Mt	129650	501	0.125661
(129498,129997)(129500,129999)(129500,130000)	Mt	129750	501	0.128340
(129598,130097)(129600,130099)(129600,130100)	Mt	129850	501	0.122069
(129698,130197)(129700,130199)(129700,130200)	Mt	129950	501	0.118142
(129798,130297)(129800,130299)(129800,130300)	Mt	130050	501	0.115710
(129898,130397)(129900,130399)(129900,130400)	Mt	130150	501	0.105366
(129998,130497)(130000,130499)(130000,130500)	Mt	130250	501	0.103363
(130098,130597)(130100,130599)(130100,130600)	Mt	130350	501	0.097230
(130198,130697)(130200,130699)(130200,130700)	Mt	130450	501	0.094842
(130298,130797)(130300,130799)(130300,130800)	Mt	130550	501	0.094326
(130398,130897)(130400,130899)(130400,130900)	Mt	130650	501	0.095315
(130498,130997)(130500,130999)(130500,131000)	Mt	130750	501	0.095676
(130598,131097)(130600,131099)(130600,131100)	Mt	130850	501	0.093581
(130698,131197)(130700,131199)(130700,131200)	Mt	130950	501	0.100101
(130798,131297)(130800,131299)(130800,131300)	Mt	131050	501	0.102503
(130898,131397)(130900,131399)(130900,131400)	Mt	131150	501	0.102779
(130998,131497)(131000,131499)(131000,131500)	Mt	131250	501	0.106403
(131098,131597)(131100,131599)(131100,131600)	Mt	131350	501	0.111092
(131198,131697)(131200,131699)(131200,131700)	Mt	131450	501	0.105739
(131298,131797)(131300,131799)(131300,131800)	Mt	131550	501	0.104030
(131398,131897)(131400,131899)(131400,131900)	Mt	131650	501	0.104810
(131498,131997)(131500,131999)(131500,132000)	Mt	131750	501	0.105144
(131598,132097)(131600,132099)(131600,132100)	Mt	131850	501	0.111613
(131698,132197)(131700,132199)(131700,132200)	Mt	131950	501	0.105776
(131798,132297)(131800,132299)(131800,132300)	Mt	132050	501	0.104548
(131898,132397)(131900,132399)(131900,132400)	Mt	132150	501	0.103234
(131998,132497)(132000,132499)(132000,132500)	Mt	132250	501	0.099895
(132098,132597)(132100,132599)(132100,132600)	Mt	132350	501	0.100232
(132198,132697)(132200,132699)(132200,132700)	Mt	132450	501	0.105074
(132298,132797)(132300,132799)(132300,132800)	Mt	132550	501	0.103346
(132398,132897)(132400,132899)(132400,132900)	Mt	132650	501	0.106518
(132498,132997)(132500,132999)(132500,133000)	Mt	132750	501	0.111370
(132598,133097)(132600,133099)(132600,133100)	Mt	132850	501	0.108194
(132698,133197)(132700,133199)(132700,133200)	Mt	132950	501	0.108955
(132798,133297)(132800,133299)(132800,133300)	Mt	133050	501	0.113111
(132898,133397)(132900,133399)(132900,133400)	Mt	133150	501	0.110971
(132998,133497)(133000,133499)(133000,133500)	Mt	133250	501	0.110258
(133098,133597)(133100,133599)(133100,133600)	Mt	133350	501	0.110887
(133198,133697)(133200,133699)(133200,133700)	Mt	133450	501	0.116311
(133298,133797)(133300,133799)(133300,133800)	Mt	133550	501	0.117217
(133398,133897)(133400,133899)(133400,133900)	Mt	133650	501	0.114199
(133498,133997)(133500,133999)(133500,134000)	Mt	133750	501	0.110299
(133598,134097)(133600,134099)(133600,134100)	Mt	133850	501	0.109393
(133698,134197)(133700,134199)(133700,134200)	Mt	133950	501	0.108873
(133798,134297)(133800,134299)(133800,134300)	Mt	134050	501	0.107588
(133898,134397)(133900,134399)(133900,134400)	Mt	134150	501	0.112239
(133998,134497)(134000,134499)(134000,134500)	Mt	134250	501	0.114651
(134098,134597)(134100,134599)(134100,134600)	Mt	134350	501	0.118157
(134198,134697)(134200,134699)(134200,134700)	Mt	134450	501	0.113431
(134298,134797)(134300,134799)(134300,134800)	Mt	134550	501	0.113416
(134398,134897)(134400,134899)(134400,134900)	Mt	134650	501	0.122995
(134498,134997)(134500,134999)(134500,135000)	Mt	134750	501	0.122076
(134598,135097)(134600,135099)(134600,135100)	Mt	134850	501	0.118364
(134698,135197)(134700,135199)(134700,135200)	Mt	134950	501	0.114878
(134798,135297)(134800,135299)(134800,135300)	Mt	135050	501	0.117753
(134898,135397)(134900,135399)(134900,135400)	Mt	135150	501	0.106108
(134998,135497)(135000,135499)(135000,135500)	Mt	135250	501	0.106334
(135098,135597)(135100,135599)(135100,135600)	Mt	135350	501	0.110413
(135198,135697)(135200,135699)(135200,135700)	Mt	135450	501	0.111195
(135298,135797)(135300,135799)(135300,135800)	Mt	135550	501	0.110352
(135398,135897)(135400,135899)(135400,135900)	Mt	135650	501	0.105289
(135498,135997)(135500,135999)(135500,136000)	Mt	135750	501	0.100361
(135598,136097)(135600,136099)(135600,136100)	Mt	135850	501	0.091025
(135698,136197)(135700,136199)(135700,136200)	Mt	135950	501	0.098922
(135798,136297)(135800,136299)(135800,136300)	Mt	136050	501	0.099524
(135898,136397)(135900,136399)(135900,136400)	Mt	136150	501	0.107623
(135998,136497)(136000,136499)(136000,136500)	Mt	136250	501	0.119517
(136098,136597)(136100,136599)(136100,136600)	Mt	136350	501	0.124178
(136198,136697)(136200,136699)(136200,136700)	Mt	136450	501	0.126202
(136298,136797)(136300,136799)(136300,136800)	Mt	136550	501	0.127516
(136398,136897)(136400,136899)(136400,136900)	Mt	136650	501	0.130879
(136498,136997)(136500,136999)(136500,137000)	Mt	136750	501	0.126528
(136598,137097)(136600,137099)(136600,137100)	Mt	136850	501	0.127000
(136698,137197)(136700,137199)(136700,137200)	Mt	136950	501	0.122719
(136798,137297)(136800,137299)(136800,137300)	Mt	137050	501	0.114251
(136898,137397)(136900,137399)(136900,137400)	Mt	137150	501	0.106022
(136998,137497)(137000,137499)(137000,137500)	Mt	137250	501	0.100740
(137098,137597)(137100,137599)(137100,137600)	Mt	137350	501	0.102000
(137198,137697)(137200,137699)(137200,137700)	Mt	137450	501	0.104818
(137298,137797)(137300,137799)(137300,137800)	Mt	137550	501	0.107799
(137398,137897)(137400,137899)(137400,137900)	Mt	137650	501	0.108541
(137498,137997)(137500,137999)(137500,138000)	Mt	137750	501	0.111281
(137598,138097)(137600,138099)(137600,138100)	Mt	137850	501	0.110107
(137698,138197)(137700,138199)(137700,138200)	Mt	137950	501	0.102185
(137798,138297)(137800,138299)(137800,138300)	Mt	138050	501	0.098788
(137898,138397)(137900,138399)(137900,138400)	Mt	138150	501	0.101559
(137998,138497)(138000,138499)(138000,138500)	Mt	138250	501	0.102406
(138098,138597)(138100,138599)(138100,138600)	Mt	138350	501	0.104112
(138198,138697)(138200,138699)(138200,138700)	Mt	138450	501	0.101631
(138298,138797)(138300,138799)(138300,138800)	Mt	138550	501	0.123897
(138398,138897)(138400,138899)(138400,138900)	Mt	138650	501	0.120107
(138498,138997)(138500,138999)(138500,139000)	Mt	138750	501	0.121788
(138598,139097)(138600,139099)(138600,139100)	Mt	138850	501	0.114570
(138698,139197)(138700,139199)(138700,139200)	Mt	138950	501	0.118812
(138798,139297)(138800,139299)(138800,139300)	Mt	139050	501	0.106909
(138898,139397)(138900,139399)(138900,139400)	Mt	139150	501	0.104724
(138998,139497)(139000,139499)(139000,139500)	Mt	139250	501	0.104886
(139098,139597)(139100,139599)(139100,139600)	Mt	139350	501	0.104198
(139198,139697)(139200,139699)(139200,139700)	Mt	139450	501	0.111743
(139298,139797)(139300,139799)(139300,139800)	Mt	139550	501	0.108973
(139398,139897)(139400,139899)(139400,139900)	Mt	139650	501	0.113893
(139498,139997)(139500,139999)(139500,140000)	Mt	139750	501	0.106205
(139598,140097)(139600,140099)(139600,140100)	Mt	139850	501	0.105744
(139698,140197)(139700,140199)(139700,140200)	Mt	139950	501	0.099718
(139798,140297)(139800,140299)(139800,140300)	Mt	140050	501	0.094823
(139898,140397)(139900,140399)(139900,140400)	Mt	140150	501	0.087434
(139998,140497)(140000,140499)(140000,140500)	Mt	140250	501	0.097222
(140098,140597)(140100,140599)(140100,140600)	Mt	140350	501	0.103459
(140198,140697)(140200,140699)(140200,140700)	Mt	140450	501	0.104086
(140298,140797)(140300,140799)(140300,140800)	Mt	140550	501	0.104450
(140398,140897)(140400,140899)(140400,140900)	Mt	140650	501	0.107485
(140498,140997)(140500,140999)(140500,141000)	Mt	140750	501	0.103951
(140598,141097)(140600,141099)(140600,141100)	Mt	140850	501	0.112920
(140698,141197)(140700,141199)(140700,141200)	Mt	140950	501	0.109359
(140798,141297)(140800,141299)(140800,141300)	Mt	141050	501	0.105270
(140898,141397)(140900,141399)(140900,141400)	Mt	141150	501	0.110307
(140998,141497)(141000,141499)(141000,141500)	Mt	141250	501	0.101612
(141098,141597)(141100,141599)(141100,141600)	Mt	141350	501	0.088249
(141198,141697)(141200,141699)(141200,141700)	Mt	141450	501	0.097558
(141298,141797)(141300,141799)(141300,141800)	Mt	141550	501	0.106205
(141398,141897)(141400,141899)(141400,141900)	Mt	141650	501	0.102123
(141498,141997)(141500,141999)(141500,142000)	Mt	141750	501	0.109132
(141598,142097)(141600,142099)(141600,142100)	Mt	141850	501	0.113010
(141698,142197)(141700,142199)(141700,142200)	Mt	141950	501	0.098835
(141798,142297)(141800,142299)(141800,142300)	Mt	142050	501	0.091446
(141898,142397)(141900,142399)(141900,142400)	Mt	142150	501	0.092520
(141998,142497)(142000,142499)(142000,142500)	Mt	142250	501	0.090870
(142098,142597)(142100,142599)(142100,142600)	Mt	142350	501	0.097775
(142198,142697)(142200,142699)(142200,142700)	Mt	142450	501	0.103727
(142298,142797)(142300,142799)(142300,142800)	Mt	142550	501	0.115323
(142398,142897)(142400,142899)(142400,142900)	Mt	142650	501	0.120127
(142498,142997)(142500,142999)(142500,143000)	Mt	142750	501	0.122649
(142598,143097)(142600,143099)(142600,143100)	Mt	142850	501	0.115193
(142698,143197)(142700,143199)(142700,143200)	Mt	142950	501	0.111097
(142798,143297)(142800,143299)(142800,143300)	Mt	143050	501	0.108235
(142898,143397)(142900,143399)(142900,143400)	Mt	143150	501	0.102248
(142998,143497)(143000,143499)(143000,143500)	Mt	143250	501	0.101877
(143098,143597)(143100,143599)(143100,143600)	Mt	143350	501	0.102996
(143198,143697)(143200,143699)(143200,143700)	Mt	143450	501	0.104786
(143298,143797)(143300,143799)(143300,143800)	Mt	143550	501	0.101840
(143398,143897)(143400,143899)(143400,143900)	Mt	143650	501	0.101509
(143498,143997)(143500,143999)(143500,144000)	Mt	143750	501	0.104408
(143598,144097)(143600,144099)(143600,144100)	Mt	143850	501	0.111243
(143698,144197)(143700,144199)(143700,144200)	Mt	143950	501	0.115556
(143798,144297)(143800,144299)(143800,144300)	Mt	144050	501	0.112205
(143898,144397)(143900,144399)(143900,144400)	Mt	144150	501	0.117922
(143998,144497)(144000,144499)(144000,144500)	Mt	144250	501	0.120033
(144098,144597)(144100,144599)(144100,144600)	Mt	144350	501	0.120036
(144198,144697)(144200,144699)(144200,144700)	Mt	144450	501	0.122097
(144298,144797)(144300,144799)(144300,144800)	Mt	144550	501	0.117943
(144398,144897)(144400,144899)(144400,144900)	Mt	144650	501	0.119619
(144498,144997)(144500,144999)(144500,145000)	Mt	144750	501	0.114260
(144598,145097)(144600,145099)(144600,145100)	Mt	144850	501	0.106032
(144698,145197)(144700,145199)(144700,145200)	Mt	144950	501	0.102085
(144798,145297)(144800,145299)(144800,145300)	Mt	145050	501	0.111697
(144898,145397)(144900,145399)(144900,145400)	Mt	145150	501	0.103467
(144998,145497)(145000,145499)(145000,145500)	Mt	145250	501	0.102146
(145098,145597)(145100,145599)(145100,145600)	Mt	145350	501	0.110217
(145198,145697)(145200,145699)(145200,145700)	Mt	145450	501	0.111399
(145298,145797)(145300,145799)(145300,145800)	Mt	145550	501	0.104480
(145398,145897)(145400,145899)(145400,145900)	Mt	145650	501	0.113588
(145498,145997)(145500,145999)(145500,146000)	Mt	145750	501	0.110130
(145598,146097)(145600,146099)(145600,146100)	Mt	145850	501	0.105755
(145698,146197)(145700,146199)(145700,146200)	Mt	145950	501	0.106865
(145798,146297)(145800,146299)(145800,146300)	Mt	146050	501	0.101836
(145898,146397)(145900,146399)(145900,146400)	Mt	146150	501	0.099085
(145998,146497)(146000,146499)(146000,146500)	Mt	146250	501	0.105142
(146098,146597)(146100,146599)(146100,146600)	Mt	146350	501	0.106696
(146198,146697)(146200,146699)(146200,146700)	Mt	146450	501	0.101025
(146298,146797)(146300,146799)(146300,146800)	Mt	146550	501	0.117416
(146398,146897)(146400,146899)(146400,146900)	Mt	146650	501	0.116427
(146498,146997)(146500,146999)(146500,147000)	Mt	146750	501	0.115497
(146598,147097)(146600,147099)(146600,147100)	Mt	146850	501	0.113469
(146698,147197)(146700,147199)(146700,147200)	Mt	146950	501	0.115115
(146798,147297)(146800,147299)(146800,147300)	Mt	147050	501	0.100961
(146898,147397)(146900,147399)(146900,147400)	Mt	147150	501	0.100234
(146998,147497)(147000,147499)(147000,147500)	Mt	147250	501	0.105285
(147098,147597)(147100,147599)(147100,147600)	Mt	147350	501	0.105792
(147198,147697)(147200,147699)(147200,147700)	Mt	147450	501	0.105019
(147298,147797)(147300,147799)(147300,147800)	Mt	147550	501	0.108263
(147398,147897)(147400,147899)(147400,147900)	Mt	147650	501	0.111127
(147498,147997)(147500,147999)(147500,148000)	Mt	147750	501	0.097150
(147598,148097)(147600,148099)(147600,148100)	Mt	147850	501	0.091560
(147698,148197)(147700,148199)(147700,148200)	Mt	147950	501	0.095115
(147798,148297)(147800,148299)(147800,148300)	Mt	148050	501	0.090427
(147898,148397)(147900,148399)(147900,148400)	Mt	148150	501	0.088667
(147998,148497)(148000,148499)(148000,148500)	Mt	148250	501	0.104570
(148098,148597)(148100,148599)(148100,148600)	Mt	148350	501	0.104943
(148198,148697)(148200,148699)(148200,148700)	Mt	148450	501	0.106704
(148298,148797)(148300,148799)(148300,148800)	Mt	148550	501	0.113363
(148398,148897)(148400,148899)(148400,148900)	Mt	148650	501	0.117882
(148498,148997)(148500,148999)(148500,149000)	Mt	148750	501	0.118730
(148598,149097)(148600,149099)(148600,149100)	Mt	148850	501	0.131661
(148698,149197)(148700,149199)(148700,149200)	Mt	148950	501	0.131163
(148798,149297)(148800,149299)(148800,149300)	Mt	149050	501	0.124504
(148898,149397)(148900,149399)(148900,149400)	Mt	149150	501	0.119092
(148998,149497)(149000,149499)(149000,149500)	Mt	149250	501	0.106749
(149098,149597)(149100,149599)(149100,149600)	Mt	149350	501	0.096915
(149198,149697)(149200,149699)(149200,149700)	Mt	149450	501	0.099681
(149298,149797)(149300,149799)(149300,149800)	Mt	149550	501	0.110153
(149398,149897)(149400,149899)(149400,149900)	Mt	149650	501	0.111255
(149498,149997)(149500,149999)(149500,150000)	Mt	149750	501	0.114651
(149598,150097)(149600,150099)(149600,150100)	Mt	149850	501	0.116305
(149698,150197)(149700,150199)(149700,150200)	Mt	149950	501	0.114562
(149798,150297)(149800,150299)(149800,150300)	Mt	150050	501	0.118316
(149898,150397)(149900,150399)(149900,150400)	Mt	150150	501	0.118085
(149998,150497)(150000,150499)(150000,150500)	Mt	150250	501	0.118412
