#Chromo	Pos	Watterson	Pairwise	thetaSingleton	thetaH	thetaL
J02459.1	6459	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6460	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6461	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6462	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6463	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6464	-32.766079	-33.305309	-31.768486	-35.400291	-33.882389
J02459.1	6465	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	6466	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	6467	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	6468	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	6469	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	6470	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	6471	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	6472	-inf	-42.145519	-40.536087	-44.342739	-42.733307
J02459.1	6473	-inf	-42.145519	-40.536087	-44.342739	-42.733307
J02459.1	6474	-34.832275	-35.386803	-33.786903	-37.572224	-35.973404
J02459.1	6475	-inf	-42.145519	-40.536087	-44.342739	-42.733307
J02459.1	6476	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	6477	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	6478	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	6479	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	6480	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	6481	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	6482	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	6483	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	6484	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	6485	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	6486	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	6487	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	6488	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	6489	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	6490	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	6491	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	6492	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	6493	-32.799980	-33.346443	-31.800875	-35.456173	-33.925129
J02459.1	6494	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	6495	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	6496	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	6497	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	6498	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	6499	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	6500	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	6501	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	6502	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6503	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6504	-34.480877	-35.025337	-33.422585	-37.214268	-35.612293
J02459.1	6505	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6506	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6507	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	6508	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6509	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6510	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6511	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6512	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	6513	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6514	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6515	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6516	-34.375515	-34.935207	-33.338944	-37.116173	-35.521355
J02459.1	6517	-34.375515	-34.935207	-33.338944	-37.116173	-35.521355
J02459.1	6518	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6519	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6520	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6521	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6522	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	6523	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6524	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6525	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6526	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	6527	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	6528	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	6529	-32.766079	-33.305309	-31.768486	-35.400291	-33.882389
J02459.1	6530	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6531	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6532	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6533	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	6534	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6535	-35.137657	-35.709808	-34.103760	-37.902813	-36.297173
J02459.1	6536	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	6537	-32.766079	-33.305309	-31.768486	-35.400291	-33.882389
J02459.1	6538	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6539	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6540	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6541	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6542	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6543	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	6544	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	6545	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	6546	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	6547	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	6548	-37.083565	-37.757915	-36.148918	-39.954594	-38.345650
J02459.1	6549	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	6550	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	6551	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	6552	-35.830803	-36.392948	-34.785229	-38.588032	-36.980522
J02459.1	6553	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	6554	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	6555	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	6556	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6557	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6558	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	6559	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6560	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	6561	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6562	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6563	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6564	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6565	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6566	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6567	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6568	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6569	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6570	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6571	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6572	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6573	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	6574	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6575	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6576	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6577	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6578	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	6579	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6580	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6581	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	6582	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6583	-1.039912	-0.587787	-68.987625	-0.587787	-0.587787
J02459.1	6584	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6585	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6586	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	6587	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6588	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6589	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6590	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6591	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6592	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	6593	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	6594	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6595	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6596	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6597	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6598	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	6599	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6600	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6601	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	6602	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6603	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6604	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6605	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6606	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6607	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	6608	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6609	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6610	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6611	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6612	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	6613	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	6614	-35.137657	-35.709808	-34.103760	-37.902813	-36.297173
J02459.1	6615	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6616	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	6617	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	6618	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	6619	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6620	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	6621	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	6622	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	6623	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6624	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6625	-32.766079	-33.305309	-31.768486	-35.400291	-33.882389
J02459.1	6626	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6627	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6628	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6629	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6630	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6631	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6632	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6633	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6634	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6635	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6636	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6637	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	6638	-35.984955	-36.599316	-34.990841	-38.795338	-37.186981
J02459.1	6639	-32.989220	-33.528255	-31.970474	-35.658211	-34.109108
J02459.1	6640	-35.984955	-36.599316	-34.990841	-38.795338	-37.186981
J02459.1	6641	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	6642	-33.665840	-34.238155	-32.654694	-36.403397	-34.822697
J02459.1	6643	-35.984955	-36.599316	-34.990841	-38.795338	-37.186981
J02459.1	6644	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	6645	-32.267323	-32.783409	-31.286280	-34.774441	-33.348553
J02459.1	6646	-32.989220	-33.528255	-31.970474	-35.658211	-34.109108
J02459.1	6647	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	6648	-32.267323	-32.783409	-31.286280	-34.774441	-33.348553
J02459.1	6649	-35.984955	-36.599316	-34.990841	-38.795338	-37.186981
J02459.1	6650	-32.989220	-33.528255	-31.970474	-35.658211	-34.109108
J02459.1	6651	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	6652	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	6653	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	6654	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6655	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6656	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6657	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6658	-33.665840	-34.238155	-32.654694	-36.403397	-34.822697
J02459.1	6659	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	6660	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6661	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6662	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6663	-34.375515	-34.935207	-33.338944	-37.116173	-35.521355
J02459.1	6664	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6665	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6666	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6667	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	6668	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6669	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6670	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	6671	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	6672	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	6673	-35.137657	-35.709808	-34.103760	-37.902813	-36.297173
J02459.1	6674	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6675	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6676	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	6677	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6678	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	6679	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6680	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6681	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6682	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	6683	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6684	-33.769379	-34.338036	-32.741756	-36.519024	-34.924187
J02459.1	6685	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6686	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	6687	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6688	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6689	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6690	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	6691	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6692	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6693	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6694	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6695	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6696	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	6697	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	6698	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6699	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6700	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	6701	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6702	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6703	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6704	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	6705	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6706	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6707	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6708	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6709	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	6710	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6711	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6712	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	6713	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6714	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6715	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6716	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	6717	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6718	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6719	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6720	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6721	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6722	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6723	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6724	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6725	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	6726	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	6727	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6728	-34.375515	-34.935207	-33.338944	-37.116173	-35.521355
J02459.1	6729	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6730	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6731	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6732	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6733	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6734	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6735	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6736	-34.375515	-34.935207	-33.338944	-37.116173	-35.521355
J02459.1	6737	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6738	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	6739	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6740	-1.039912	-0.587787	-92.205207	-0.587787	-0.587787
J02459.1	6741	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	6742	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6743	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	6744	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	6745	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	6746	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	6747	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6748	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	6749	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6750	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6751	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	6752	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	6753	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	6754	-35.984955	-36.599316	-34.990841	-38.795338	-37.186981
J02459.1	6755	-35.984955	-36.599316	-34.990841	-38.795338	-37.186981
J02459.1	6756	-35.984955	-36.599316	-34.990841	-38.795338	-37.186981
J02459.1	6757	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	6758	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	6759	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	6760	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	6761	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	6762	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	6763	-33.665840	-34.238155	-32.654694	-36.403397	-34.822697
J02459.1	6764	-35.984955	-36.599316	-34.990841	-38.795338	-37.186981
J02459.1	6765	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	6766	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	6767	-35.984955	-36.599316	-34.990841	-38.795338	-37.186981
J02459.1	6768	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
