region	chr	midPos	Nsites
(186796,187295)(186800,187299)(186800,187300)	Mt	187050	501	0.078804
(186896,187395)(186900,187399)(186900,187400)	Mt	187150	501	0.077126
(186996,187495)(187000,187499)(187000,187500)	Mt	187250	501	0.071346
(187096,187595)(187100,187599)(187100,187600)	Mt	187350	501	0.072193
(187196,187695)(187200,187699)(187200,187700)	Mt	187450	501	0.072033
(187296,187795)(187300,187799)(187300,187800)	Mt	187550	501	0.068292
(187396,187895)(187400,187899)(187400,187900)	Mt	187650	501	0.066581
(187496,187995)(187500,187999)(187500,188000)	Mt	187750	501	0.069858
(187596,188095)(187600,188099)(187600,188100)	Mt	187850	501	0.066245
(187696,188195)(187700,188199)(187700,188200)	Mt	187950	501	0.072125
(187796,188295)(187800,188299)(187800,188300)	Mt	188050	501	0.068561
(187896,188395)(187900,188399)(187900,188400)	Mt	188150	501	0.071426
(187996,188495)(188000,188499)(188000,188500)	Mt	188250	501	0.077696
(188096,188595)(188100,188599)(188100,188600)	Mt	188350	501	0.077827
(188196,188695)(188200,188699)(188200,188700)	Mt	188450	501	0.069605
(188296,188795)(188300,188799)(188300,188800)	Mt	188550	501	0.075004
(188396,188895)(188400,188899)(188400,188900)	Mt	188650	501	0.071956
(188496,188995)(188500,188999)(188500,189000)	Mt	188750	501	0.065439
(188596,189095)(188600,189099)(188600,189100)	Mt	188850	501	0.066194
(188696,189195)(188700,189199)(188700,189200)	Mt	188950	501	0.067066
(188796,189295)(188800,189299)(188800,189300)	Mt	189050	501	0.069834
(188896,189395)(188900,189399)(188900,189400)	Mt	189150	501	0.072934
(188996,189495)(189000,189499)(189000,189500)	Mt	189250	501	0.069910
(189096,189595)(189100,189599)(189100,189600)	Mt	189350	501	0.074460
(189196,189695)(189200,189699)(189200,189700)	Mt	189450	501	0.075195
(189296,189795)(189300,189799)(189300,189800)	Mt	189550	501	0.066424
(189396,189895)(189400,189899)(189400,189900)	Mt	189650	501	0.062642
(189496,189995)(189500,189999)(189500,190000)	Mt	189750	501	0.068998
(189596,190095)(189600,190099)(189600,190100)	Mt	189850	501	0.066229
(189696,190195)(189700,190199)(189700,190200)	Mt	189950	501	0.068302
(189796,190295)(189800,190299)(189800,190300)	Mt	190050	501	0.071398
(189896,190395)(189900,190399)(189900,190400)	Mt	190150	501	0.074945
(189996,190495)(190000,190499)(190000,190500)	Mt	190250	501	0.076809
(190096,190595)(190100,190599)(190100,190600)	Mt	190350	501	0.074238
(190196,190695)(190200,190699)(190200,190700)	Mt	190450	501	0.076058
(190296,190795)(190300,190799)(190300,190800)	Mt	190550	501	0.079425
(190396,190895)(190400,190899)(190400,190900)	Mt	190650	501	0.080966
(190496,190995)(190500,190999)(190500,191000)	Mt	190750	501	0.076430
(190596,191095)(190600,191099)(190600,191100)	Mt	190850	501	0.075022
(190696,191195)(190700,191199)(190700,191200)	Mt	190950	501	0.074955
(190796,191295)(190800,191299)(190800,191300)	Mt	191050	501	0.072668
(190896,191395)(190900,191399)(190900,191400)	Mt	191150	501	0.064529
(190996,191495)(191000,191499)(191000,191500)	Mt	191250	501	0.067629
(191096,191595)(191100,191599)(191100,191600)	Mt	191350	501	0.071289
(191196,191695)(191200,191699)(191200,191700)	Mt	191450	501	0.076290
(191296,191795)(191300,191799)(191300,191800)	Mt	191550	501	0.076303
(191396,191895)(191400,191899)(191400,191900)	Mt	191650	501	0.085188
(191496,191995)(191500,191999)(191500,192000)	Mt	191750	501	0.080569
(191596,192095)(191600,192099)(191600,192100)	Mt	191850	501	0.080340
(191696,192195)(191700,192199)(191700,192200)	Mt	191950	501	0.070379
(191796,192295)(191800,192299)(191800,192300)	Mt	192050	501	0.077590
(191896,192395)(191900,192399)(191900,192400)	Mt	192150	501	0.071650
(191996,192495)(192000,192499)(192000,192500)	Mt	192250	501	0.073900
(192096,192595)(192100,192599)(192100,192600)	Mt	192350	501	0.075119
(192196,192695)(192200,192699)(192200,192700)	Mt	192450	501	0.077901
(192296,192795)(192300,192799)(192300,192800)	Mt	192550	501	0.069129
(192396,192895)(192400,192899)(192400,192900)	Mt	192650	501	0.071600
(192496,192995)(192500,192999)(192500,193000)	Mt	192750	501	0.079624
(192596,193095)(192600,193099)(192600,193100)	Mt	192850	501	0.081061
(192696,193195)(192700,193199)(192700,193200)	Mt	192950	501	0.083422
(192796,193295)(192800,193299)(192800,193300)	Mt	193050	501	0.082462
(192896,193395)(192900,193399)(192900,193400)	Mt	193150	501	0.083809
(192996,193495)(193000,193499)(193000,193500)	Mt	193250	501	0.076921
(193096,193595)(193100,193599)(193100,193600)	Mt	193350	501	0.072162
(193196,193695)(193200,193699)(193200,193700)	Mt	193450	501	0.070997
(193296,193795)(193300,193799)(193300,193800)	Mt	193550	501	0.077434
(193396,193895)(193400,193899)(193400,193900)	Mt	193650	501	0.071964
(193496,193995)(193500,193999)(193500,194000)	Mt	193750	501	0.071064
(193596,194095)(193600,194099)(193600,194100)	Mt	193850	501	0.075459
(193696,194195)(193700,194199)(193700,194200)	Mt	193950	501	0.071972
(193796,194295)(193800,194299)(193800,194300)	Mt	194050	501	0.064968
(193896,194395)(193900,194399)(193900,194400)	Mt	194150	501	0.067921
(193996,194495)(194000,194499)(194000,194500)	Mt	194250	501	0.073627
(194096,194595)(194100,194599)(194100,194600)	Mt	194350	501	0.070296
(194196,194695)(194200,194699)(194200,194700)	Mt	194450	501	0.070510
(194296,194795)(194300,194799)(194300,194800)	Mt	194550	501	0.075411
(194396,194895)(194400,194899)(194400,194900)	Mt	194650	501	0.075892
(194496,194995)(194500,194999)(194500,195000)	Mt	194750	501	0.069994
(194596,195095)(194600,195099)(194600,195100)	Mt	194850	501	0.069112
(194696,195195)(194700,195199)(194700,195200)	Mt	194950	501	0.072208
(194796,195295)(194800,195299)(194800,195300)	Mt	195050	501	0.075468
(194896,195395)(194900,195399)(194900,195400)	Mt	195150	501	0.073375
(194996,195495)(195000,195499)(195000,195500)	Mt	195250	501	0.083920
(195096,195595)(195100,195599)(195100,195600)	Mt	195350	501	0.080504
(195196,195695)(195200,195699)(195200,195700)	Mt	195450	501	0.087759
(195296,195795)(195300,195799)(195300,195800)	Mt	195550	501	0.077647
(195396,195895)(195400,195899)(195400,195900)	Mt	195650	501	0.081780
(195496,195995)(195500,195999)(195500,196000)	Mt	195750	501	0.071552
(195596,196095)(195600,196099)(195600,196100)	Mt	195850	501	0.075733
(195696,196195)(195700,196199)(195700,196200)	Mt	195950	501	0.069069
(195796,196295)(195800,196299)(195800,196300)	Mt	196050	501	0.070734
(195896,196395)(195900,196399)(195900,196400)	Mt	196150	501	0.067000
(195996,196495)(196000,196499)(196000,196500)	Mt	196250	501	0.062308
(196096,196595)(196100,196599)(196100,196600)	Mt	196350	501	0.065349
(196196,196695)(196200,196699)(196200,196700)	Mt	196450	501	0.068621
(196296,196795)(196300,196799)(196300,196800)	Mt	196550	501	0.069206
(196396,196895)(196400,196899)(196400,196900)	Mt	196650	501	0.072526
(196496,196995)(196500,196999)(196500,197000)	Mt	196750	501	0.082532
(196596,197095)(196600,197099)(196600,197100)	Mt	196850	501	0.076425
(196696,197195)(196700,197199)(196700,197200)	Mt	196950	501	0.072422
(196796,197295)(196800,197299)(196800,197300)	Mt	197050	501	0.070540
(196896,197395)(196900,197399)(196900,197400)	Mt	197150	501	0.065742
(196996,197495)(197000,197499)(197000,197500)	Mt	197250	501	0.060044
(197096,197595)(197100,197599)(197100,197600)	Mt	197350	501	0.058817
(197196,197695)(197200,197699)(197200,197700)	Mt	197450	501	0.055080
(197296,197795)(197300,197799)(197300,197800)	Mt	197550	501	0.059049
(197396,197895)(197400,197899)(197400,197900)	Mt	197650	501	0.061634
(197496,197995)(197500,197999)(197500,198000)	Mt	197750	501	0.072094
(197596,198095)(197600,198099)(197600,198100)	Mt	197850	501	0.070880
(197696,198195)(197700,198199)(197700,198200)	Mt	197950	501	0.076903
(197796,198295)(197800,198299)(197800,198300)	Mt	198050	501	0.075560
(197896,198395)(197900,198399)(197900,198400)	Mt	198150	501	0.077255
(197996,198495)(198000,198499)(198000,198500)	Mt	198250	501	0.074918
(198096,198595)(198100,198599)(198100,198600)	Mt	198350	501	0.087455
(198196,198695)(198200,198699)(198200,198700)	Mt	198450	501	0.088153
(198296,198795)(198300,198799)(198300,198800)	Mt	198550	501	0.088960
(198396,198895)(198400,198899)(198400,198900)	Mt	198650	501	0.085518
(198496,198995)(198500,198999)(198500,199000)	Mt	198750	501	0.075761
(198596,199095)(198600,199099)(198600,199100)	Mt	198850	501	0.063466
(198696,199195)(198700,199199)(198700,199200)	Mt	198950	501	0.057725
(198796,199295)(198800,199299)(198800,199300)	Mt	199050	501	0.059881
(198896,199395)(198900,199399)(198900,199400)	Mt	199150	501	0.061080
(198996,199495)(199000,199499)(199000,199500)	Mt	199250	501	0.068642
(199096,199595)(199100,199599)(199100,199600)	Mt	199350	501	0.073696
(199196,199695)(199200,199699)(199200,199700)	Mt	199450	501	0.080438
(199296,199795)(199300,199799)(199300,199800)	Mt	199550	501	0.075218
(199396,199895)(199400,199899)(199400,199900)	Mt	199650	501	0.075402
(199496,199995)(199500,199999)(199500,200000)	Mt	199750	501	0.072898
(199596,200095)(199600,200099)(199600,200100)	Mt	199850	501	0.069594
(199696,200195)(199700,200199)(199700,200200)	Mt	199950	501	0.066271
(199796,200295)(199800,200299)(199800,200300)	Mt	200050	501	0.066998
(199896,200395)(199900,200399)(199900,200400)	Mt	200150	501	0.067406
(199996,200495)(200000,200499)(200000,200500)	Mt	200250	501	0.064992
(200096,200595)(200100,200599)(200100,200600)	Mt	200350	501	0.075883
(200196,200695)(200200,200699)(200200,200700)	Mt	200450	501	0.079301
(200296,200795)(200300,200799)(200300,200800)	Mt	200550	501	0.078720
(200396,200895)(200400,200899)(200400,200900)	Mt	200650	501	0.079646
(200496,200995)(200500,200999)(200500,201000)	Mt	200750	501	0.080075
(200596,201095)(200600,201099)(200600,201100)	Mt	200850	501	0.067989
(200696,201195)(200700,201199)(200700,201200)	Mt	200950	501	0.061387
(200796,201295)(200800,201299)(200800,201300)	Mt	201050	501	0.062460
(200896,201395)(200900,201399)(200900,201400)	Mt	201150	501	0.060879
(200996,201495)(201000,201499)(201000,201500)	Mt	201250	501	0.064942
(201096,201595)(201100,201599)(201100,201600)	Mt	201350	501	0.068508
(201196,201695)(201200,201699)(201200,201700)	Mt	201450	501	0.075597
(201296,201795)(201300,201799)(201300,201800)	Mt	201550	501	0.079876
(201396,201895)(201400,201899)(201400,201900)	Mt	201650	501	0.083817
(201496,201995)(201500,201999)(201500,202000)	Mt	201750	501	0.078239
(201596,202095)(201600,202099)(201600,202100)	Mt	201850	501	0.072874
(201696,202195)(201700,202199)(201700,202200)	Mt	201950	501	0.067492
(201796,202295)(201800,202299)(201800,202300)	Mt	202050	501	0.060520
(201896,202395)(201900,202399)(201900,202400)	Mt	202150	501	0.054319
(201996,202495)(202000,202499)(202000,202500)	Mt	202250	501	0.063135
(202096,202595)(202100,202599)(202100,202600)	Mt	202350	501	0.068419
(202196,202695)(202200,202699)(202200,202700)	Mt	202450	501	0.072508
(202296,202795)(202300,202799)(202300,202800)	Mt	202550	501	0.072386
(202396,202895)(202400,202899)(202400,202900)	Mt	202650	501	0.075614
(202496,202995)(202500,202999)(202500,203000)	Mt	202750	501	0.067688
(202596,203095)(202600,203099)(202600,203100)	Mt	202850	501	0.066739
(202696,203195)(202700,203199)(202700,203200)	Mt	202950	501	0.066577
(202796,203295)(202800,203299)(202800,203300)	Mt	203050	501	0.068121
(202896,203395)(202900,203399)(202900,203400)	Mt	203150	501	0.069887
(202996,203495)(203000,203499)(203000,203500)	Mt	203250	501	0.068711
(203096,203595)(203100,203599)(203100,203600)	Mt	203350	501	0.072185
(203196,203695)(203200,203699)(203200,203700)	Mt	203450	501	0.067396
(203296,203795)(203300,203799)(203300,203800)	Mt	203550	501	0.070842
(203396,203895)(203400,203899)(203400,203900)	Mt	203650	501	0.073707
(203496,203995)(203500,203999)(203500,204000)	Mt	203750	501	0.071861
(203596,204095)(203600,204099)(203600,204100)	Mt	203850	501	0.067823
(203696,204195)(203700,204199)(203700,204200)	Mt	203950	501	0.070415
(203796,204295)(203800,204299)(203800,204300)	Mt	204050	501	0.065229
(203896,204395)(203900,204399)(203900,204400)	Mt	204150	501	0.061066
(203996,204495)(204000,204499)(204000,204500)	Mt	204250	501	0.066027
(204096,204595)(204100,204599)(204100,204600)	Mt	204350	501	0.065259
(204196,204695)(204200,204699)(204200,204700)	Mt	204450	501	0.064723
(204296,204795)(204300,204799)(204300,204800)	Mt	204550	501	0.070950
(204396,204895)(204400,204899)(204400,204900)	Mt	204650	501	0.071822
(204496,204995)(204500,204999)(204500,205000)	Mt	204750	501	0.071824
(204596,205095)(204600,205099)(204600,205100)	Mt	204850	501	0.070367
(204696,205195)(204700,205199)(204700,205200)	Mt	204950	501	0.075645
(204796,205295)(204800,205299)(204800,205300)	Mt	205050	501	0.076675
(204896,205395)(204900,205399)(204900,205400)	Mt	205150	501	0.073511
(204996,205495)(205000,205499)(205000,205500)	Mt	205250	501	0.082891
(205096,205595)(205100,205599)(205100,205600)	Mt	205350	501	0.087295
(205196,205695)(205200,205699)(205200,205700)	Mt	205450	501	0.084012
(205296,205795)(205300,205799)(205300,205800)	Mt	205550	501	0.077144
(205396,205895)(205400,205899)(205400,205900)	Mt	205650	501	0.081128
(205496,205995)(205500,205999)(205500,206000)	Mt	205750	501	0.070972
(205596,206095)(205600,206099)(205600,206100)	Mt	205850	501	0.066480
(205696,206195)(205700,206199)(205700,206200)	Mt	205950	501	0.065754
(205796,206295)(205800,206299)(205800,206300)	Mt	206050	501	0.071726
(205896,206395)(205900,206399)(205900,206400)	Mt	206150	501	0.065202
(205996,206495)(206000,206499)(206000,206500)	Mt	206250	501	0.063340
(206096,206595)(206100,206599)(206100,206600)	Mt	206350	501	0.070795
(206196,206695)(206200,206699)(206200,206700)	Mt	206450	501	0.067957
(206296,206795)(206300,206799)(206300,206800)	Mt	206550	501	0.065837
(206396,206895)(206400,206899)(206400,206900)	Mt	206650	501	0.066690
(206496,206995)(206500,206999)(206500,207000)	Mt	206750	501	0.071655
(206596,207095)(206600,207099)(206600,207100)	Mt	206850	501	0.064111
(206696,207195)(206700,207199)(206700,207200)	Mt	206950	501	0.064906
(206796,207295)(206800,207299)(206800,207300)	Mt	207050	501	0.062396
(206896,207395)(206900,207399)(206900,207400)	Mt	207150	501	0.065174
(206996,207495)(207000,207499)(207000,207500)	Mt	207250	501	0.062367
(207096,207595)(207100,207599)(207100,207600)	Mt	207350	501	0.067558
(207196,207695)(207200,207699)(207200,207700)	Mt	207450	501	0.065825
(207296,207795)(207300,207799)(207300,207800)	Mt	207550	501	0.069960
(207396,207895)(207400,207899)(207400,207900)	Mt	207650	501	0.073719
(207496,207995)(207500,207999)(207500,208000)	Mt	207750	501	0.075993
(207596,208095)(207600,208099)(207600,208100)	Mt	207850	501	0.073889
(207696,208195)(207700,208199)(207700,208200)	Mt	207950	501	0.076897
(207796,208295)(207800,208299)(207800,208300)	Mt	208050	501	0.072137
(207896,208395)(207900,208399)(207900,208400)	Mt	208150	501	0.073195
(207996,208495)(208000,208499)(208000,208500)	Mt	208250	501	0.068970
(208096,208595)(208100,208599)(208100,208600)	Mt	208350	501	0.071980
(208196,208695)(208200,208699)(208200,208700)	Mt	208450	501	0.075870
(208296,208795)(208300,208799)(208300,208800)	Mt	208550	501	0.080367
(208396,208895)(208400,208899)(208400,208900)	Mt	208650	501	0.075173
(208496,208995)(208500,208999)(208500,209000)	Mt	208750	501	0.082909
(208596,209095)(208600,209099)(208600,209100)	Mt	208850	501	0.086307
(208696,209195)(208700,209199)(208700,209200)	Mt	208950	501	0.084839
(208796,209295)(208800,209299)(208800,209300)	Mt	209050	501	0.078840
(208896,209395)(208900,209399)(208900,209400)	Mt	209150	501	0.080727
(208996,209495)(209000,209499)(209000,209500)	Mt	209250	501	0.074691
(209096,209595)(209100,209599)(209100,209600)	Mt	209350	501	0.066365
(209196,209695)(209200,209699)(209200,209700)	Mt	209450	501	0.064676
(209296,209795)(209300,209799)(209300,209800)	Mt	209550	501	0.068617
(209396,209895)(209400,209899)(209400,209900)	Mt	209650	501	0.069063
(209496,209995)(209500,209999)(209500,210000)	Mt	209750	501	0.070113
(209596,210095)(209600,210099)(209600,210100)	Mt	209850	501	0.074639
(209696,210195)(209700,210199)(209700,210200)	Mt	209950	501	0.073833
(209796,210295)(209800,210299)(209800,210300)	Mt	210050	501	0.073744
(209896,210395)(209900,210399)(209900,210400)	Mt	210150	501	0.079730
(209996,210495)(210000,210499)(210000,210500)	Mt	210250	501	0.078608
(210096,210595)(210100,210599)(210100,210600)	Mt	210350	501	0.075932
(210196,210695)(210200,210699)(210200,210700)	Mt	210450	501	0.079685
(210296,210795)(210300,210799)(210300,210800)	Mt	210550	501	0.081348
(210396,210895)(210400,210899)(210400,210900)	Mt	210650	501	0.082944
(210496,210995)(210500,210999)(210500,211000)	Mt	210750	501	0.083154
(210596,211095)(210600,211099)(210600,211100)	Mt	210850	501	0.086383
(210696,211195)(210700,211199)(210700,211200)	Mt	210950	501	0.088887
(210796,211295)(210800,211299)(210800,211300)	Mt	211050	501	0.089655
(210896,211395)(210900,211399)(210900,211400)	Mt	211150	501	0.077368
(210996,211495)(211000,211499)(211000,211500)	Mt	211250	501	0.078108
(211096,211595)(211100,211599)(211100,211600)	Mt	211350	501	0.076126
(211196,211695)(211200,211699)(211200,211700)	Mt	211450	501	0.076058
(211296,211795)(211300,211799)(211300,211800)	Mt	211550	501	0.075562
(211396,211895)(211400,211899)(211400,211900)	Mt	211650	501	0.081023
(211496,211995)(211500,211999)(211500,212000)	Mt	211750	501	0.079219
(211596,212095)(211600,212099)(211600,212100)	Mt	211850	501	0.072865
(211696,212195)(211700,212199)(211700,212200)	Mt	211950	501	0.065944
(211796,212295)(211800,212299)(211800,212300)	Mt	212050	501	0.066001
(211896,212395)(211900,212399)(211900,212400)	Mt	212150	501	0.066046
(211996,212495)(212000,212499)(212000,212500)	Mt	212250	501	0.070790
(212096,212595)(212100,212599)(212100,212600)	Mt	212350	501	0.075777
(212196,212695)(212200,212699)(212200,212700)	Mt	212450	501	0.072864
(212296,212795)(212300,212799)(212300,212800)	Mt	212550	501	0.070691
(212396,212895)(212400,212899)(212400,212900)	Mt	212650	501	0.073409
(212496,212995)(212500,212999)(212500,213000)	Mt	212750	501	0.070715
(212596,213095)(212600,213099)(212600,213100)	Mt	212850	501	0.074988
(212696,213195)(212700,213199)(212700,213200)	Mt	212950	501	0.078407
(212796,213295)(212800,213299)(212800,213300)	Mt	213050	501	0.079874
(212896,213395)(212900,213399)(212900,213400)	Mt	213150	501	0.078943
(212996,213495)(213000,213499)(213000,213500)	Mt	213250	501	0.085518
(213096,213595)(213100,213599)(213100,213600)	Mt	213350	501	0.085058
(213196,213695)(213200,213699)(213200,213700)	Mt	213450	501	0.082178
